date,amount,currency,merchant,description,id,reportedBalance,,
12/03/2023,-11.4,USD,Shell,,Yd8xk9nkrvFpMo5xBEgZiRxEP873ooIzoJeOj,-116.58,,
12/03/2023,32.23,USD,Shopify Payments payout,,XeJ0KBnKMAHXDqZbxEAasobRr18kqqtz9drgX,-116.58,,
11/03/2023,-125.65,USD,ACCESSORY HOUSE SUPER STO,,Veav3yn3AKH6AvJrQE8DtR7byAY9vvInv4Og4,269.73,,
11/03/2023,-15.92,USD,Uber Eats,,9VgzjKvj96Cy53gNEjOvIpEA98mkXXU6ngXEd,269.73,,
11/03/2023,75.44,USD,Shopify Payments payout,,pZBYQ08QdJtjDgAeOZVQUmqRr7yQOOhAR3eoD,269.73,,
11/03/2023,78.85,USD,Shopify Payments payout,,MeywdrndA6HrPXkO0xQwTNmB7nkRwwI06Xdra,269.73,,
11/03/2023,-33.97,USD,Michaels,,5bZek5ykE4tPa3ZbOD1rHENLR98nDDuNMwD8r,269.73,,
11/03/2023,-10,USD,USPS STAMPS ENDICIA,,Ee6A71m7JvH8reD1XOBxTd9ozpPw66Ud4Q6Ro,269.73,,
11/03/2023,126.99,USD,Shopify Payments payout,,nJPxERjEDbHKAJremw5yIR9gDVQ7JJIjKBQZ7,269.73,,
11/03/2023,-18.97,USD,Shell,,Qev1DwXDQPH1dQjJeY5mIwbNdBXKQQT9VOy1v,269.73,,
11/03/2023,108.46,USD,Shopify Payments payout,,Ee6A71m7JvH8reD1XOBxTd9ozpPw66Ud4Q6RJ,269.73,,
11/03/2023,-8.97,USD,Shell,,ZwZ3AenAv0tmb7oBNEO0tPja3Bno77f8ob4wN,269.73,,
11/03/2023,-32.78,USD,AVIVA WHOLESALE,,89m70RA01wU3BPmon9e5CvEVy6Jk11CY8x1ge,269.73,,
11/03/2023,70.82,USD,Shopify Payments payout,,Re0P16n14qH7K6r3QYAyIO3rdEQN66t9aeV7K,269.73,,
11/03/2023,29.32,USD,Shopify Payments payout,,Qev1DwXDQPH1dQjJeY5mIwbNdBXKQQT9VOy1b,269.73,,
11/03/2023,-7.5,USD,Amazon Prime,,b3OvJ1DJKnh5KZEVMv7eHnx6MkDVZZIPRJ63V,269.73,,
11/03/2023,-20,USD,USPS STAMPS ENDICIA,,o8mVRBOR1JtkJdv7zZgKH05Q8xkJPPfrg4JqD,269.73,,
11/03/2023,199.67,USD,Shopify Payments payout,,OekL65n60DHBL7vQxYmafbvwXZpR77CpjxoEE,269.73,,
11/03/2023,84.62,USD,Shopify Payments payout,,OekL65n60DHBL7vQxYmafbvwXZpR77CpjxoEp,269.73,,
11/03/2023,-10,USD,USPS STAMPS ENDICIA,,gvn9bg3bAJfA9rgenKpLt0xpKzjerrf6N8XPZ,269.73,,
11/03/2023,-27.81,USD,CASH APP*EVAN J HOR,,Re0P16n14qH7K6r3QYAyIO3rdEQN66t9aeV7j,269.73,,
11/03/2023,100.09,USD,Shopify Payments payout,,MeywdrndA6HrPXkO0xQwTNmB7nkRwwI06Xdrp,269.73,,
11/03/2023,-24.48,USD,Uber Eats,,JeqAEbvEOmHZOE37QNwLIx1n4X6PZZI0Pm9dn,269.73,,
11/03/2023,-132.5,USD,S W TRADING/ACCSSRY PLZ,,77onvNkvgdIMqkp19V6KIVQeEB9AwwC8g03X3,269.73,,
10/03/2023,-10,USD,USPS STAMPS ENDICIA,,77onvNkvgdIMqkp19V6KIVQeEB9AwwC8g03Xv,-293.86,,
10/03/2023,20.53,USD,Shopify Payments payout,,Veav3yn3AKH6AvJrQE8DtR7byAY9vvInv4Ogx,-293.86,,
10/03/2023,-72.05,USD,Walmart,,b3OvJ1DJKnh5KZEVMv7eHnx6MkDVZZIPRJ637,-293.86,,
10/03/2023,-84.2,USD,S W TRADING/ACCSSRY PLZ,,aBVXx1LxbJI5PRMmyoeZHaJBzKvqRRfKx7jBn,-293.86,,
10/03/2023,-101.6,USD,S W TRADING/ACCSSRY PLZ,,5bZek5ykE4tPa3ZbOD1rHENLR98nDDuNMwD8p,-293.86,,
10/03/2023,-142,USD,USPS STAMPS ENDICIA,,JeqAEbvEOmHZOE37QNwLIx1n4X6PZZI0Pm9dP,-293.86,,
10/03/2023,-10.71,USD,Prime Video*H55402YI1,,o8mVRBOR1JtkJdv7zZgKH05Q8xkJPPfrg4Jqx,-293.86,,
10/03/2023,-49.93,USD,JEWELRY WORLD,,89m70RA01wU3BPmon9e5CvEVy6Jk11CY8x1g7,-293.86,,
10/03/2023,-96.01,USD,AVIVA WHOLESALE,,9VgzjKvj96Cy53gNEjOvIpEA98mkXXU6ngXE1,-293.86,,
10/03/2023,-25,USD,USPS STAMPS ENDICIA,,gvn9bg3bAJfA9rgenKpLt0xpKzjerrf6N8XPg,-293.86,,
10/03/2023,-20,USD,BLING OVER BLING,,4o87Kj3KErc1an8RB94bIerEQNokAAiDxRA9M,-293.86,,
10/03/2023,-9.41,USD,Burger King,,ZwZ3AenAv0tmb7oBNEO0tPja3Bno77f8ob4wn,-293.86,,
10/03/2023,-24.9,USD,EL TELAR,,xYjBqJ7q91H0YZ1V4QXxSkYqewJ9LLcmqORXw,-293.86,,
09/03/2023,115.39,USD,Shopify Payments payout,,jr609vk9dbUAj1L9OvMPtm5R0Xo9gghv5eZ6O,-121.74,,
09/03/2023,-20,USD,HANDI STOP # 54,,35JvyxByOmIEpRJ4e6B8I5B4NMKQzzsPnoDkx,-121.74,,
09/03/2023,31.21,USD,Shopify Payments payout,,wV09Po8PjDCpKJvqYD8aiAVE80j7ZZiRkKdbK,-121.74,,
09/03/2023,66.54,USD,ACH transfer from Sezzle,,PeADLdnLZ1HMEx0K1YBaIZK8NYROxxCORow67,-121.74,,
09/03/2023,148.27,USD,ACH transfer from AFTERPAY 1217,,6g5NAzKABasqx45D61aeFJm3ANpR00tAEw0rA,-121.74,,
09/03/2023,91.59,USD,Shopify Payments payout,,0J45qb1qEAHwdy4veAn6fxQa5ZXdeeI9OAezd,-121.74,,
09/03/2023,-45.94,USD,JEWELRY WORLD,,k4L0VvAVwZIDne0YANgqTdXoMN1YeeUbNo9Y1,-121.74,,
09/03/2023,96.5,USD,Shopify Payments payout,,v9v51m81oLU8AwpPjeDQT0do8bwZBBfpKVMbX,-121.74,,
09/03/2023,-104.95,USD,JS COLLECTION,,AeQB5p15myH4rMdg8Je6UgZ8x0VeNNSw3MNy0,-121.74,,
09/03/2023,75.05,USD,Shopify Payments payout,,q53Ydj8dwJIXVm17BDKQsZnrbVkXaaC19DNMn,-121.74,,
09/03/2023,-36.83,USD,GA TX PYMT,,DewvgnBgQAHJB7LQjNDbipBxk0odYYUX4wYrV,-121.74,,
09/03/2023,40.97,USD,Shopify Payments payout,,18aNBZPBzvt6pea04d15tvrpLzYQbbCYynbZo,-121.74,,
09/03/2023,-55.51,USD,GA TX PYMT,,Le3dQ0jQmwHmxOKYb07LtmvAnZxO66hJyZoQB,-121.74,,
09/03/2023,46.15,USD,Shopify Payments payout,,BenEoQPoNKHMr5w0N3aqI1ez8anBjjhvn34XQ,-121.74,,
09/03/2023,-224.35,USD,S W TRADING/ACCSSRY PLZ,,yYroB38B7PHPYm1ogXjJH4VPrA03LLfRqpX8J,-121.74,,
09/03/2023,130.44,USD,Shopify Payments payout,,KeB5RO0R9dHDOByEx95QT36w9xonVVfy4Edb5,-121.74,,
09/03/2023,88.01,USD,Shopify Payments payout,,royKwx8w7JcAmvrB71gQtK1ZbPpgJJIrNVZRj,-121.74,,
08/03/2023,43.86,USD,Shopify Payments payout,,Re0P16n14qH7K6r3QYAyIO3rdEQN66t9aeV3j,-222.54,,
08/03/2023,-9.27,USD,WILL CLAYTON VALERO,,zY4j3vV3oqHPYobyeAq8HL70VZRm44tMjvAQ4,-222.54,,
08/03/2023,91.29,USD,ACH transfer from Sezzle,,pZBYQ08QdJtjDgAeOZVQUmqRr7yQOOhAR3e8M,-222.54,,
08/03/2023,20.37,USD,ACH transfer from AFTERPAY 1217,,Qev1DwXDQPH1dQjJeY5mIwbNdBXKQQT9VOyrv,-222.54,,
08/03/2023,39.07,USD,Shopify Payments payout,,nJPxERjEDbHKAJremw5yIR9gDVQ7JJIjKBQ9o,-222.54,,
08/03/2023,-68.38,USD,FUJIANZHONG,,mx1rMa0MgoIRwQyeXbr3HgXDwqNOQQS8KBrPr,-222.54,,
08/03/2023,-10,USD,USPS STAMPS ENDICIA,,Yd8xk9nkrvFpMo5xBEgZiRxEP873ooIzoJeb4,-222.54,,
08/03/2023,-5.36,USD,Walmart,,XeJ0KBnKMAHXDqZbxEAasobRr18kqqtz9drnv,-222.54,,
08/03/2023,-199,USD,USPS STAMPS ENDICIA,,dKE4ZAPZgRip31o7X4YQiOM6xEX711to7K0Rb,-222.54,,
08/03/2023,-87.03,USD,Walmart,,ekRv5gq5KJuoyOXe4rjwIzPw6AmROOF4RnxK8,-222.54,,
08/03/2023,-41.44,USD,Michaels,,NYK6wrnwQLHM1xAP67X4IZ5MjOkbeeCy4oYkm,-222.54,,
07/03/2023,-15.86,USD,INST XFER,,gvn9bg3bAJfA9rgenKpLt0xpKzjerrf6N8XVg,277.57,,
07/03/2023,122.37,USD,ACH transfer from AFTERPAY 1217,,o8mVRBOR1JtkJdv7zZgKH05Q8xkJPPfrg4JNx,277.57,,
07/03/2023,36.49,USD,Shopify Payments payout,,Ee6A71m7JvH8reD1XOBxTd9ozpPw66Ud4Q6Do,277.57,,
07/03/2023,-6,USD,WONA TRADING I,,Veav3yn3AKH6AvJrQE8DtR7byAY9vvInv4Oxx,277.57,,
07/03/2023,-18.5,USD,WONA TRADING I,,OekL65n60DHBL7vQxYmafbvwXZpR77CpjxoRE,277.57,,
07/03/2023,80.52,USD,ACH transfer from AFTERPAY 1217,,5bZek5ykE4tPa3ZbOD1rHENLR98nDDuNMwDap,277.57,,
07/03/2023,15.72,USD,Shopify Payments payout,,77onvNkvgdIMqkp19V6KIVQeEB9AwwC8g03Lv,277.57,,
07/03/2023,384.22,USD,ACH transfer from Sezzle,,9VgzjKvj96Cy53gNEjOvIpEA98mkXXU6ngXB1,277.57,,
07/03/2023,24.08,USD,ACH transfer from AFTERPAY 1217,,b3OvJ1DJKnh5KZEVMv7eHnx6MkDVZZIPRJ6Y7,277.57,,
07/03/2023,-723.42,USD,SP THE COMMON SCENTS,,MeywdrndA6HrPXkO0xQwTNmB7nkRwwI06XdYa,277.57,,
06/03/2023,72.83,USD,ACH transfer from Sezzle,,PeADLdnLZ1HMEx0K1YBaIZK8NYROxxCORow97,-320.79,,
06/03/2023,21.99,USD,Shopify Payments payout,,xYjBqJ7q91H0YZ1V4QXxSkYqewJ9LLcmqOR8w,-320.79,,
06/03/2023,-28.29,USD,Chevron,,35JvyxByOmIEpRJ4e6B8I5B4NMKQzzsPnoD1x,-320.79,,
06/03/2023,-21.44,USD,Amazon,,KeB5RO0R9dHDOByEx95QT36w9xonVVfy4Ed95,-320.79,,
06/03/2023,-14.99,USD,ANYTIME MAILBOX,,0J45qb1qEAHwdy4veAn6fxQa5ZXdeeI9OAepd,-320.79,,
06/03/2023,369.67,USD,Shopify Payments payout,,4o87Kj3KErc1an8RB94bIerEQNokAAiDxRApM,-320.79,,
06/03/2023,7.47,USD,Shopify Payments payout,,ZwZ3AenAv0tmb7oBNEO0tPja3Bno77f8ob4dn,-320.79,,
06/03/2023,-9.75,USD,WONA TRADING I,,AeQB5p15myH4rMdg8Je6UgZ8x0VeNNSw3MNV0,-320.79,,
06/03/2023,-18,USD,WONA TRADING I,,jr609vk9dbUAj1L9OvMPtm5R0Xo9gghv5eZoO,-320.79,,
06/03/2023,65.96,USD,Shopify Payments payout,,18aNBZPBzvt6pea04d15tvrpLzYQbbCYynbPo,-320.79,,
06/03/2023,-7.5,USD,Amazon,,k4L0VvAVwZIDne0YANgqTdXoMN1YeeUbNo951,-320.79,,
06/03/2023,82.78,USD,Shopify Payments payout,,JeqAEbvEOmHZOE37QNwLIx1n4X6PZZI0Pm9RP,-320.79,,
06/03/2023,77.5,USD,Shopify Payments payout,,89m70RA01wU3BPmon9e5CvEVy6Jk11CY8x1n7,-320.79,,
06/03/2023,95.27,USD,Shopify Payments payout,,royKwx8w7JcAmvrB71gQtK1ZbPpgJJIrNVZMj,-320.79,,
06/03/2023,22.83,USD,Shopify Payments payout,,BenEoQPoNKHMr5w0N3aqI1ez8anBjjhvn34BQ,-320.79,,
06/03/2023,-6.45,USD,Jack in the Box,,v9v51m81oLU8AwpPjeDQT0do8bwZBBfpKVMZX,-320.79,,
06/03/2023,-6,USD,WONA TRADING I,,yYroB38B7PHPYm1ogXjJH4VPrA03LLfRqpXQJ,-320.79,,
06/03/2023,77.98,USD,Shopify Payments payout,,aBVXx1LxbJI5PRMmyoeZHaJBzKvqRRfKx7jMn,-320.79,,
06/03/2023,-24.95,USD,Shopify Payments payout,,q53Ydj8dwJIXVm17BDKQsZnrbVkXaaC19DNdn,-320.79,,
05/03/2023,-57.35,USD,J.S. COLLECTIONS #1,,wV09Po8PjDCpKJvqYD8aiAVE80j7ZZiRkKdQK,193.3,,
05/03/2023,-73.63,USD,JEWELRY WORLD,,Yd8xk9nkrvFpMo5xBEgZiRxEP873ooIzoJev4,193.3,,
05/03/2023,-20,USD,USPS STAMPS ENDICIA,,6g5NAzKABasqx45D61aeFJm3ANpR00tAEw08A,193.3,,
05/03/2023,0,USD,Chevron,,DewvgnBgQAHJB7LQjNDbipBxk0odYYUX4wY5V,193.3,,
05/03/2023,-37.32,USD,Chevron,,zY4j3vV3oqHPYobyeAq8HL70VZRm44tMjvAe4,193.3,,
05/03/2023,-50.95,USD,S W TRADING/ACCSSRY PLZ,,dKE4ZAPZgRip31o7X4YQiOM6xEX711to7K0Yb,193.3,,
05/03/2023,-17.49,USD,Uber Eats,,ekRv5gq5KJuoyOXe4rjwIzPw6AmROOF4RnxB8,193.3,,
05/03/2023,23.93,USD,Shopify Payments payout,,Le3dQ0jQmwHmxOKYb07LtmvAnZxO66hJyZoqB,193.3,,
05/03/2023,-10,USD,USPS STAMPS ENDICIA,,mx1rMa0MgoIRwQyeXbr3HgXDwqNOQQS8KBrbr,193.3,,
05/03/2023,31.21,USD,Shopify Payments payout,,NYK6wrnwQLHM1xAP67X4IZ5MjOkbeeCy4oYjm,193.3,,
04/03/2023,-12.25,USD,WONA TRADING I,,Re0P16n14qH7K6r3QYAyIO3rdEQN66t9aeVwj,15.86,,
04/03/2023,-10,USD,USPS STAMPS ENDICIA,,Veav3yn3AKH6AvJrQE8DtR7byAY9vvInv4OVx,15.86,,
04/03/2023,15.81,USD,Shopify Payments payout,,XeJ0KBnKMAHXDqZbxEAasobRr18kqqtz9drEv,15.86,,
04/03/2023,47.13,USD,Shopify Payments payout,,nJPxERjEDbHKAJremw5yIR9gDVQ7JJIjKBQzo,15.86,,
04/03/2023,-6.37,USD,Walmart,,Qev1DwXDQPH1dQjJeY5mIwbNdBXKQQT9VOy8v,15.86,,
04/03/2023,-1503.8,USD,CASH APP*VANKELIA H,,OekL65n60DHBL7vQxYmafbvwXZpR77CpjxoyE,15.86,,
04/03/2023,54.66,USD,Shopify Payments payout,,gvn9bg3bAJfA9rgenKpLt0xpKzjerrf6N8XJg,15.86,,
04/03/2023,-10,USD,USPS STAMPS ENDICIA,,Ee6A71m7JvH8reD1XOBxTd9ozpPw66Ud4Q6xo,15.86,,
04/03/2023,24.64,USD,Shopify Payments payout,,9VgzjKvj96Cy53gNEjOvIpEA98mkXXU6ngX11,15.86,,
04/03/2023,146.58,USD,Shopify Payments payout,,77onvNkvgdIMqkp19V6KIVQeEB9AwwC8g03ev,15.86,,
04/03/2023,-10,USD,WILL CLAYTON VALERO,,MeywdrndA6HrPXkO0xQwTNmB7nkRwwI06Xdoa,15.86,,
04/03/2023,23.44,USD,Shopify Payments payout,,pZBYQ08QdJtjDgAeOZVQUmqRr7yQOOhAR3eYM,15.86,,
03/03/2023,213.73,USD,Shopify Payments payout,,o8mVRBOR1JtkJdv7zZgKH05Q8xkJPPfrg4JXL,1827.32,,
03/03/2023,-15.75,USD,WONA TRADING I,,9VgzjKvj96Cy53gNEjOvIpEA98mkXXU6ngXYV,1827.32,,
03/03/2023,91.62,USD,Shopify Payments payout,,5bZek5ykE4tPa3ZbOD1rHENLR98nDDuNMwDJA,1827.32,,
03/03/2023,-49.13,USD,HIS*HISCOX INC,,77onvNkvgdIMqkp19V6KIVQeEB9AwwC8g03vq,1827.32,,
03/03/2023,-74.6,USD,Walmart,,OekL65n60DHBL7vQxYmafbvwXZpR77Cpjxoya,1827.32,,
03/03/2023,154.9,USD,ACH transfer from Sezzle,,gvn9bg3bAJfA9rgenKpLt0xpKzjerrf6N8Xo9,1827.32,,
03/03/2023,184.85,USD,Shopify Payments payout,,ZwZ3AenAv0tmb7oBNEO0tPja3Bno77f8ob41j,1827.32,,
03/03/2023,97.18,USD,Shopify Payments payout,,o8mVRBOR1JtkJdv7zZgKH05Q8xkJPPfrg4Jwx,1827.32,,
03/03/2023,-66.95,USD,AVIVA WHOLESALE,,Ee6A71m7JvH8reD1XOBxTd9ozpPw66Ud4Q6x1,1827.32,,
03/03/2023,150.7,USD,Shopify Payments payout,,89m70RA01wU3BPmon9e5CvEVy6Jk11CY8x1D7,1827.32,,
03/03/2023,43.64,USD,Shopify Payments payout,,JeqAEbvEOmHZOE37QNwLIx1n4X6PZZI0Pm9yP,1827.32,,
03/03/2023,165.68,USD,Shopify Payments payout,,ZwZ3AenAv0tmb7oBNEO0tPja3Bno77f8ob4mn,1827.32,,
03/03/2023,195.02,USD,Shopify Payments payout,,b3OvJ1DJKnh5KZEVMv7eHnx6MkDVZZIPRJ6n7,1827.32,,
03/03/2023,-10,USD,USPS STAMPS ENDICIA,,MeywdrndA6HrPXkO0xQwTNmB7nkRwwI06Xdog,1827.32,,
03/03/2023,43.64,USD,Shopify Payments payout,,b3OvJ1DJKnh5KZEVMv7eHnx6MkDVZZIPRJ60L,1827.32,,
03/03/2023,-10,USD,USPS STAMPS ENDICIA,,Re0P16n14qH7K6r3QYAyIO3rdEQN66t9aeVwv,1827.32,,
03/03/2023,54.53,USD,Shopify Payments payout,,Veav3yn3AKH6AvJrQE8DtR7byAY9vvInv4OeE,1827.32,,
03/03/2023,-145,USD,USPS STAMPS ENDICIA,,Qev1DwXDQPH1dQjJeY5mIwbNdBXKQQT9VOy8Y,1827.32,,
03/03/2023,31.57,USD,Shopify Payments payout,,5bZek5ykE4tPa3ZbOD1rHENLR98nDDuNMwDvp,1827.32,,
02/03/2023,16.43,USD,Shopify Payments payout,,k4L0VvAVwZIDne0YANgqTdXoMN1YeeUbNo9Qr,51.41,,
02/03/2023,-5.25,USD,WONA TRADING I,,xYjBqJ7q91H0YZ1V4QXxSkYqewJ9LLcmqORZA,51.41,,
02/03/2023,46.67,USD,Shopify Payments payout,,0J45qb1qEAHwdy4veAn6fxQa5ZXdeeI9OAe3r,51.41,,
02/03/2023,92.35,USD,ACH transfer from AFTERPAY 1217,,v9v51m81oLU8AwpPjeDQT0do8bwZBBfpKVMEM,51.41,,
02/03/2023,-12.55,USD,Walmart,,jr609vk9dbUAj1L9OvMPtm5R0Xo9gghv5eZ9e,51.41,,
02/03/2023,59.38,USD,Shop Pay Installments payout,,AeQB5p15myH4rMdg8Je6UgZ8x0VeNNSw3MNKk,51.41,,
02/03/2023,-10,USD,USPS STAMPS ENDICIA,,JeqAEbvEOmHZOE37QNwLIx1n4X6PZZI0Pm9jQ,51.41,,
02/03/2023,-65,USD,USPS STAMPS ENDICIA,,royKwx8w7JcAmvrB71gQtK1ZbPpgJJIrNVZPr,51.41,,
02/03/2023,-100.86,USD,JEWELRY WORLD,,aBVXx1LxbJI5PRMmyoeZHaJBzKvqRRfKx7jo9,51.41,,
02/03/2023,-503.72,USD,400dd40SDB,,89m70RA01wU3BPmon9e5CvEVy6Jk11CY8x1MZ,51.41,,
02/03/2023,84.25,USD,ACH transfer from Sezzle,,4o87Kj3KErc1an8RB94bIerEQNokAAiDxRAwn,51.41,,
01/03/2023,59.42,USD,Shopify Payments payout,,6g5NAzKABasqx45D61aeFJm3ANpR00tAEw0PR,656.28,,
01/03/2023,-10,USD,USPS STAMPS ENDICIA,,DewvgnBgQAHJB7LQjNDbipBxk0odYYUX4wYPK,656.28,,
01/03/2023,78.55,USD,Shopify Payments payout,,BenEoQPoNKHMr5w0N3aqI1ez8anBjjhvn341e,656.28,,
01/03/2023,66.28,USD,Shopify Payments payout,,q53Ydj8dwJIXVm17BDKQsZnrbVkXaaC19DNQ3,656.28,,
01/03/2023,105.67,USD,Shopify Payments payout,,yYroB38B7PHPYm1ogXjJH4VPrA03LLfRqpXmw,656.28,,
01/03/2023,-1,USD,DIRECT ENERGY,,PeADLdnLZ1HMEx0K1YBaIZK8NYROxxCORowV8,656.28,,
01/03/2023,-50.2,USD,AVIVA WHOLESALE,,18aNBZPBzvt6pea04d15tvrpLzYQbbCYynbw9,656.28,,
01/03/2023,55.24,USD,Shopify Payments payout,,35JvyxByOmIEpRJ4e6B8I5B4NMKQzzsPnoDa6,656.28,,
01/03/2023,255.26,USD,Shopify Payments payout,,wV09Po8PjDCpKJvqYD8aiAVE80j7ZZiRkKdVb,656.28,,
01/03/2023,203.59,USD,Shopify Payments payout,,KeB5RO0R9dHDOByEx95QT36w9xonVVfy4Edr6,656.28,,
01/03/2023,4.29,USD,Rewards credit: Feb 2023,,Le3dQ0jQmwHmxOKYb07LtmvAnZxO66hJyZo1O,656.28,,
28/02/2023,16.2,USD,Shopify Payments payout,,Yd8xk9nkrvFpMo5xBEgZiRxEP873ooIzoJeyB,297.97,,
28/02/2023,187.27,USD,Shopify Payments payout,,XeJ0KBnKMAHXDqZbxEAasobRr18kqqtz9drRJ,297.97,,
28/02/2023,28.61,USD,Shopify Payments payout,,mx1rMa0MgoIRwQyeXbr3HgXDwqNOQQS8KBrXX,297.97,,
28/02/2023,-26.79,USD,Uber Eats,,NYK6wrnwQLHM1xAP67X4IZ5MjOkbeeCy4oYVX,297.97,,
28/02/2023,-61,USD,S W TRADING/ACCSSRY PLZ,,ekRv5gq5KJuoyOXe4rjwIzPw6AmROOF4RnxpV,297.97,,
28/02/2023,45.82,USD,Shopify Payments payout,,dKE4ZAPZgRip31o7X4YQiOM6xEX711to7K0BY,297.97,,
28/02/2023,67.18,USD,Shopify Payments payout,,zY4j3vV3oqHPYobyeAq8HL70VZRm44tMjvAog,297.97,,
27/02/2023,54.7,USD,Shop Pay Installments payout,,ngvz08vBPdhN3bye5rjJcxxXEM8PQLUXRk587x,-87.8,,
27/02/2023,-20.63,USD,Walmart,,nJPxERjEDbHKAJremw5yIR9gDVQ7JJIjKBQDK,-87.8,,
27/02/2023,-31.93,USD,CASH APP*JAVERY ROB,,pZBYQ08QdJtjDgAeOZVQUmqRr7yQOOhAR3eq0,-87.8,,
27/02/2023,71.07,USD,ACH transfer from AFTERPAY 1217,,Ee6A71m7JvH8reD1XOBxTd9ozpPw66Ud4Q631,-87.8,,
27/02/2023,-20.6,USD,CASH APP*DEDRICK JR,,X1mNgdmxJ6Tkr8abAZdqcYYZPmNJ8xhjANM76m,-87.8,,
27/02/2023,71.07,USD,ACH transfer from AFTERPAY 1217,,p9Azr5AyB6I6zEQeVAngfXXE8dAByYCLEwNOaV,-87.8,,
27/02/2023,-10,USD,WILL CLAYTON VALERO,,Qev1DwXDQPH1dQjJeY5mIwbNdBXKQQT9VOyXY,-87.8,,
27/02/2023,-10,USD,WILL CLAYTON VALERO,,NEPNm0PyKjUJbQ4PXAExSPPKnm6gkYFze65K3Z,-87.8,,
27/02/2023,-20.6,USD,CASH APP*DEDRICK JR,,Re0P16n14qH7K6r3QYAyIO3rdEQN66t9aeVNv,-87.8,,
27/02/2023,-31.93,USD,CASH APP*JAVERY ROB,,Ym1Ngw1J8LH3PvZxg5wocNNzmBMe7nI7kMNr9v,-87.8,,
27/02/2023,54.7,USD,Shop Pay Installments payout,,MeywdrndA6HrPXkO0xQwTNmB7nkRwwI06Xdxg,-87.8,,
27/02/2023,-20.63,USD,Walmart,,e41NPA1ER0FxaDwejXpOIYYZBJM8mKh9m3Mjap,-87.8,,
26/02/2023,-31.21,USD,Uber Eats,,Qn3Ng43AvaFRDBmJ5jVQt88pYAPqXMfoYxgkJ7,-74.33,,
26/02/2023,-8.25,USD,WONA TRADING I,,RpyNgayv0xC80My3Ar96IPPpMXZBQ5FrxZb816,-74.33,,
26/02/2023,-19.45,USD,Little Caesar's,,E5ExjPEw6qiYqNx1BDResNNgQOM4PrIqmorwE4,-74.33,,
26/02/2023,-31.21,USD,Uber Eats,,OekL65n60DHBL7vQxYmafbvwXZpR77Cpjxora,-74.33,,
26/02/2023,-19.45,USD,Little Caesar's,,9VgzjKvj96Cy53gNEjOvIpEA98mkXXU6ngXAV,-74.33,,
26/02/2023,-8.25,USD,WONA TRADING I,,Veav3yn3AKH6AvJrQE8DtR7byAY9vvInv4ORE,-74.33,,
25/02/2023,-14,USD,USPS STAMPS ENDICIA,,7yaP6YaJoQirOvK16p7kUppvLkd89ZHZVnwOYj,87.82,,
25/02/2023,23.92,USD,Shopify Payments payout,,4o87Kj3KErc1an8RB94bIerEQNokAAiDxRAXn,87.82,,
25/02/2023,23.92,USD,Shopify Payments payout,,8KaqLYa8mof4Nv5oem0PF44MnPaBJmfkbEp5KA,87.82,,
25/02/2023,-8,USD,SUNSHINE ELECTRONICS,,b3OvJ1DJKnh5KZEVMv7eHnx6MkDVZZIPRJ6pL,87.82,,
25/02/2023,0,USD,Vankelia Horn (9900) | Authorization | WILL CLAYTON PARKWAY | Automated Fuel Dispensers,,ORqNEjqKkrIAK5aQmvX7c66kMQOJpYFPdOXM46,87.82,,
25/02/2023,0,USD,Vankelia Horn (9900) | Authorization | WILL CLAYTON PARKWAY | Automated Fuel Dispensers,,gvn9bg3bAJfA9rgenKpLt0xpKzjerrf6N8Xg9,87.82,,
25/02/2023,-28.75,USD,WONA TRADING I,,5BRDdYRaZoH0qQrb1Zv3u00d53aK8wUmjnyLdz,87.82,,
25/02/2023,-10,USD,USPS STAMPS ENDICIA,,9kbBDYbZgoTabRvNOgX3uaaKB3NdmjUJe9VayJ,87.82,,
25/02/2023,-8,USD,SUNSHINE ELECTRONICS,,VL6NgZ64amI5yXDr8JKvcPP5NmMJY3FJ1M6Qk7,87.82,,
25/02/2023,-14,USD,USPS STAMPS ENDICIA,,5bZek5ykE4tPa3ZbOD1rHENLR98nDDuNMwDqA,87.82,,
25/02/2023,-17.77,USD,Walmart,,gxqNB0qwnrF8JNLepg7rIDDYmO4vj7FEejBZbn,87.82,,
25/02/2023,81.77,USD,Shopify Payments payout,,MM17gv13y0CBV5wOQk4XIggyZ9KLkAhgZKDQPZ,87.82,,
25/02/2023,-32.97,USD,Little Caesar's,,b06NLy6VOkIj8weV7ERZiKKmLR1ODzFaEzNAdN,87.82,,
25/02/2023,-10.06,USD,Shell,,o7xzjZx3mwS6eQK7gvxdfzzZX1gmkpH0mEpakP,87.82,,
25/02/2023,81.77,USD,Shopify Payments payout,,77onvNkvgdIMqkp19V6KIVQeEB9AwwC8g03yq,87.82,,
25/02/2023,-10,USD,USPS STAMPS ENDICIA,,o8mVRBOR1JtkJdv7zZgKH05Q8xkJPPfrg4J8L,87.82,,
25/02/2023,-211.37,USD,SHOPIFY* 166722650,,ZqPNg6P8ZDTv3d0BOoz7uee58XgOnMuPYgXQ9E,87.82,,
25/02/2023,-28.75,USD,WONA TRADING I,,xYjBqJ7q91H0YZ1V4QXxSkYqewJ9LLcmqOReA,87.82,,
25/02/2023,-17.77,USD,Walmart,,ZwZ3AenAv0tmb7oBNEO0tPja3Bno77f8ob40j,87.82,,
